origin,destination
"Denver,Colorado,39.7392364,-104.98486229999999","Helena,Montana,46.592712,-112.03610900000001"
"Denver,Colorado,39.7392364,-104.98486229999999","Lincoln,Nebraska,40.8,-96.66782099999999"
"Denver,Colorado,39.7392364,-104.98486229999999","Carson City,Neveda,39.169461,-119.766035"
"Denver,Colorado,39.7392364,-104.98486229999999","Concord,New Hampshire,43.207178000000006,-71.537476"
"Denver,Colorado,39.7392364,-104.98486229999999","Trenton,New Jersey,40.2170575,-74.7429463"
"Denver,Colorado,39.7392364,-104.98486229999999","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Denver,Colorado,39.7392364,-104.98486229999999","Albany,New York,42.6511674,-73.754968"
"Denver,Colorado,39.7392364,-104.98486229999999","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Denver,Colorado,39.7392364,-104.98486229999999","Bismarck,North Dakota,46.808327,-100.783739"
"Denver,Colorado,39.7392364,-104.98486229999999","Columbus,Ohio,39.9622601,-83.00070649999999"
"Denver,Colorado,39.7392364,-104.98486229999999","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Denver,Colorado,39.7392364,-104.98486229999999","Salem,Oregon,44.9391565,-123.033121"
"Denver,Colorado,39.7392364,-104.98486229999999","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Denver,Colorado,39.7392364,-104.98486229999999","Providence,Rhoda Island,41.824877,-71.413618"
"Denver,Colorado,39.7392364,-104.98486229999999","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Denver,Colorado,39.7392364,-104.98486229999999","Pierre,South Dakoda,44.368431,-100.354013"
"Denver,Colorado,39.7392364,-104.98486229999999","Nashville,Tennessee,36.1622296,-86.7743531"
"Denver,Colorado,39.7392364,-104.98486229999999","Austin,Texas,30.2711286,-97.7436995"
"Denver,Colorado,39.7392364,-104.98486229999999","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Denver,Colorado,39.7392364,-104.98486229999999","Montpelier,Vermont,44.260445000000004,-72.575684"
"Denver,Colorado,39.7392364,-104.98486229999999","Richmond,Virginia,37.53850870000001,-77.43428"
"Denver,Colorado,39.7392364,-104.98486229999999","Olympia,Washington,47.0451022,-122.89500749999999"
"Denver,Colorado,39.7392364,-104.98486229999999","Charleston,West Virginia,38.3505995,-81.6332812"
"Denver,Colorado,39.7392364,-104.98486229999999","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Denver,Colorado,39.7392364,-104.98486229999999","Cheyenne,Wyoming,41.14,-104.82"
"Hartford,Connecticut,41.764582,-72.6908547","Montgomery,Alabama,32.3669656,-86.3006485"
"Hartford,Connecticut,41.764582,-72.6908547","Juneau,Alaska,58.30194960000001,-134.419734"
"Hartford,Connecticut,41.764582,-72.6908547","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Hartford,Connecticut,41.764582,-72.6908547","Little Rock,Arkansas,34.7464809,-92.2895948"
"Hartford,Connecticut,41.764582,-72.6908547","Sacramento,California,38.5815719,-121.49439960000001"
"Hartford,Connecticut,41.764582,-72.6908547","Denver,Colorado,39.7392364,-104.98486229999999"
"Hartford,Connecticut,41.764582,-72.6908547","Hartford,Connecticut,41.764582,-72.6908547"
"Hartford,Connecticut,41.764582,-72.6908547","Dover,Delaware,39.158167999999996,-75.5243682"
"Hartford,Connecticut,41.764582,-72.6908547","Tallahassee,Florida,30.4380832,-84.2809332"
"Hartford,Connecticut,41.764582,-72.6908547","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Hartford,Connecticut,41.764582,-72.6908547","Honolulu,Hawaii,21.3250785,-157.8466442"
"Hartford,Connecticut,41.764582,-72.6908547","Boise,Idaho,43.61656,-116.20083500000001"
"Hartford,Connecticut,41.764582,-72.6908547","Springfield,Illinios,39.799749,-89.647463"
"Hartford,Connecticut,41.764582,-72.6908547","Indianapolis,Indiana,39.7683331,-86.1583502"
"Hartford,Connecticut,41.764582,-72.6908547","Des Monies,Iowa,41.587185999999996,-93.621949"
"Hartford,Connecticut,41.764582,-72.6908547","Topeka,Kansas,39.049011,-95.67755600000001"
"Hartford,Connecticut,41.764582,-72.6908547","Frankfort,Kentucky,38.2009055,-84.8732836"
"Hartford,Connecticut,41.764582,-72.6908547","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Hartford,Connecticut,41.764582,-72.6908547","Augusta,Maine,44.310583,-69.779663"
"Hartford,Connecticut,41.764582,-72.6908547","Annapolis,Maryland,38.9786401,-76.492786"
"Hartford,Connecticut,41.764582,-72.6908547","Boston,Massachusetts,42.3602534,-71.0582912"
"Hartford,Connecticut,41.764582,-72.6908547","Lansing,Michigan,42.73377120000001,-84.5553805"
"Hartford,Connecticut,41.764582,-72.6908547","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Hartford,Connecticut,41.764582,-72.6908547","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Hartford,Connecticut,41.764582,-72.6908547","Jefferson City,Missouri,38.577359,-92.1724265"
"Hartford,Connecticut,41.764582,-72.6908547","Helena,Montana,46.592712,-112.03610900000001"
"Hartford,Connecticut,41.764582,-72.6908547","Lincoln,Nebraska,40.8,-96.66782099999999"
"Hartford,Connecticut,41.764582,-72.6908547","Carson City,Neveda,39.169461,-119.766035"
"Hartford,Connecticut,41.764582,-72.6908547","Concord,New Hampshire,43.207178000000006,-71.537476"
"Hartford,Connecticut,41.764582,-72.6908547","Trenton,New Jersey,40.2170575,-74.7429463"
"Hartford,Connecticut,41.764582,-72.6908547","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Hartford,Connecticut,41.764582,-72.6908547","Albany,New York,42.6511674,-73.754968"
"Hartford,Connecticut,41.764582,-72.6908547","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Hartford,Connecticut,41.764582,-72.6908547","Bismarck,North Dakota,46.808327,-100.783739"
"Hartford,Connecticut,41.764582,-72.6908547","Columbus,Ohio,39.9622601,-83.00070649999999"
"Hartford,Connecticut,41.764582,-72.6908547","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Hartford,Connecticut,41.764582,-72.6908547","Salem,Oregon,44.9391565,-123.033121"
"Hartford,Connecticut,41.764582,-72.6908547","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Hartford,Connecticut,41.764582,-72.6908547","Providence,Rhoda Island,41.824877,-71.413618"
"Hartford,Connecticut,41.764582,-72.6908547","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Hartford,Connecticut,41.764582,-72.6908547","Pierre,South Dakoda,44.368431,-100.354013"
"Hartford,Connecticut,41.764582,-72.6908547","Nashville,Tennessee,36.1622296,-86.7743531"
"Hartford,Connecticut,41.764582,-72.6908547","Austin,Texas,30.2711286,-97.7436995"
"Hartford,Connecticut,41.764582,-72.6908547","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Hartford,Connecticut,41.764582,-72.6908547","Montpelier,Vermont,44.260445000000004,-72.575684"
"Hartford,Connecticut,41.764582,-72.6908547","Richmond,Virginia,37.53850870000001,-77.43428"
"Hartford,Connecticut,41.764582,-72.6908547","Olympia,Washington,47.0451022,-122.89500749999999"
"Hartford,Connecticut,41.764582,-72.6908547","Charleston,West Virginia,38.3505995,-81.6332812"
"Hartford,Connecticut,41.764582,-72.6908547","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Hartford,Connecticut,41.764582,-72.6908547","Cheyenne,Wyoming,41.14,-104.82"
"Dover,Delaware,39.158167999999996,-75.5243682","Montgomery,Alabama,32.3669656,-86.3006485"
"Dover,Delaware,39.158167999999996,-75.5243682","Juneau,Alaska,58.30194960000001,-134.419734"
"Dover,Delaware,39.158167999999996,-75.5243682","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Dover,Delaware,39.158167999999996,-75.5243682","Little Rock,Arkansas,34.7464809,-92.2895948"
"Dover,Delaware,39.158167999999996,-75.5243682","Sacramento,California,38.5815719,-121.49439960000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Denver,Colorado,39.7392364,-104.98486229999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Hartford,Connecticut,41.764582,-72.6908547"
"Dover,Delaware,39.158167999999996,-75.5243682","Dover,Delaware,39.158167999999996,-75.5243682"
"Dover,Delaware,39.158167999999996,-75.5243682","Tallahassee,Florida,30.4380832,-84.2809332"
"Dover,Delaware,39.158167999999996,-75.5243682","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Honolulu,Hawaii,21.3250785,-157.8466442"
"Dover,Delaware,39.158167999999996,-75.5243682","Boise,Idaho,43.61656,-116.20083500000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Springfield,Illinios,39.799749,-89.647463"
"Dover,Delaware,39.158167999999996,-75.5243682","Indianapolis,Indiana,39.7683331,-86.1583502"
"Dover,Delaware,39.158167999999996,-75.5243682","Des Monies,Iowa,41.587185999999996,-93.621949"
"Dover,Delaware,39.158167999999996,-75.5243682","Topeka,Kansas,39.049011,-95.67755600000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Frankfort,Kentucky,38.2009055,-84.8732836"
"Dover,Delaware,39.158167999999996,-75.5243682","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Dover,Delaware,39.158167999999996,-75.5243682","Augusta,Maine,44.310583,-69.779663"
"Dover,Delaware,39.158167999999996,-75.5243682","Annapolis,Maryland,38.9786401,-76.492786"
"Dover,Delaware,39.158167999999996,-75.5243682","Boston,Massachusetts,42.3602534,-71.0582912"
"Dover,Delaware,39.158167999999996,-75.5243682","Lansing,Michigan,42.73377120000001,-84.5553805"
"Dover,Delaware,39.158167999999996,-75.5243682","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Dover,Delaware,39.158167999999996,-75.5243682","Jefferson City,Missouri,38.577359,-92.1724265"
"Dover,Delaware,39.158167999999996,-75.5243682","Helena,Montana,46.592712,-112.03610900000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Lincoln,Nebraska,40.8,-96.66782099999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Carson City,Neveda,39.169461,-119.766035"
"Dover,Delaware,39.158167999999996,-75.5243682","Concord,New Hampshire,43.207178000000006,-71.537476"
"Dover,Delaware,39.158167999999996,-75.5243682","Trenton,New Jersey,40.2170575,-74.7429463"
"Dover,Delaware,39.158167999999996,-75.5243682","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Dover,Delaware,39.158167999999996,-75.5243682","Albany,New York,42.6511674,-73.754968"
"Dover,Delaware,39.158167999999996,-75.5243682","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Dover,Delaware,39.158167999999996,-75.5243682","Bismarck,North Dakota,46.808327,-100.783739"
"Dover,Delaware,39.158167999999996,-75.5243682","Columbus,Ohio,39.9622601,-83.00070649999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Dover,Delaware,39.158167999999996,-75.5243682","Salem,Oregon,44.9391565,-123.033121"
"Dover,Delaware,39.158167999999996,-75.5243682","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Dover,Delaware,39.158167999999996,-75.5243682","Providence,Rhoda Island,41.824877,-71.413618"
"Dover,Delaware,39.158167999999996,-75.5243682","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Pierre,South Dakoda,44.368431,-100.354013"
"Dover,Delaware,39.158167999999996,-75.5243682","Nashville,Tennessee,36.1622296,-86.7743531"
"Dover,Delaware,39.158167999999996,-75.5243682","Austin,Texas,30.2711286,-97.7436995"
"Dover,Delaware,39.158167999999996,-75.5243682","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Montpelier,Vermont,44.260445000000004,-72.575684"
"Dover,Delaware,39.158167999999996,-75.5243682","Richmond,Virginia,37.53850870000001,-77.43428"
"Dover,Delaware,39.158167999999996,-75.5243682","Olympia,Washington,47.0451022,-122.89500749999999"
"Dover,Delaware,39.158167999999996,-75.5243682","Charleston,West Virginia,38.3505995,-81.6332812"
"Dover,Delaware,39.158167999999996,-75.5243682","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Dover,Delaware,39.158167999999996,-75.5243682","Cheyenne,Wyoming,41.14,-104.82"
"Tallahassee,Florida,30.4380832,-84.2809332","Montgomery,Alabama,32.3669656,-86.3006485"
"Tallahassee,Florida,30.4380832,-84.2809332","Juneau,Alaska,58.30194960000001,-134.419734"
"Tallahassee,Florida,30.4380832,-84.2809332","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Tallahassee,Florida,30.4380832,-84.2809332","Little Rock,Arkansas,34.7464809,-92.2895948"
"Tallahassee,Florida,30.4380832,-84.2809332","Sacramento,California,38.5815719,-121.49439960000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Denver,Colorado,39.7392364,-104.98486229999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Hartford,Connecticut,41.764582,-72.6908547"
"Tallahassee,Florida,30.4380832,-84.2809332","Dover,Delaware,39.158167999999996,-75.5243682"
"Tallahassee,Florida,30.4380832,-84.2809332","Tallahassee,Florida,30.4380832,-84.2809332"
"Tallahassee,Florida,30.4380832,-84.2809332","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Honolulu,Hawaii,21.3250785,-157.8466442"
"Tallahassee,Florida,30.4380832,-84.2809332","Boise,Idaho,43.61656,-116.20083500000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Springfield,Illinios,39.799749,-89.647463"
"Tallahassee,Florida,30.4380832,-84.2809332","Indianapolis,Indiana,39.7683331,-86.1583502"
"Tallahassee,Florida,30.4380832,-84.2809332","Des Monies,Iowa,41.587185999999996,-93.621949"
"Tallahassee,Florida,30.4380832,-84.2809332","Topeka,Kansas,39.049011,-95.67755600000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Frankfort,Kentucky,38.2009055,-84.8732836"
"Tallahassee,Florida,30.4380832,-84.2809332","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Tallahassee,Florida,30.4380832,-84.2809332","Augusta,Maine,44.310583,-69.779663"
"Tallahassee,Florida,30.4380832,-84.2809332","Annapolis,Maryland,38.9786401,-76.492786"
"Tallahassee,Florida,30.4380832,-84.2809332","Boston,Massachusetts,42.3602534,-71.0582912"
"Tallahassee,Florida,30.4380832,-84.2809332","Lansing,Michigan,42.73377120000001,-84.5553805"
"Tallahassee,Florida,30.4380832,-84.2809332","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Tallahassee,Florida,30.4380832,-84.2809332","Jefferson City,Missouri,38.577359,-92.1724265"
"Tallahassee,Florida,30.4380832,-84.2809332","Helena,Montana,46.592712,-112.03610900000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Lincoln,Nebraska,40.8,-96.66782099999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Carson City,Neveda,39.169461,-119.766035"
"Tallahassee,Florida,30.4380832,-84.2809332","Concord,New Hampshire,43.207178000000006,-71.537476"
"Tallahassee,Florida,30.4380832,-84.2809332","Trenton,New Jersey,40.2170575,-74.7429463"
"Tallahassee,Florida,30.4380832,-84.2809332","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Tallahassee,Florida,30.4380832,-84.2809332","Albany,New York,42.6511674,-73.754968"
"Tallahassee,Florida,30.4380832,-84.2809332","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Tallahassee,Florida,30.4380832,-84.2809332","Bismarck,North Dakota,46.808327,-100.783739"
"Tallahassee,Florida,30.4380832,-84.2809332","Columbus,Ohio,39.9622601,-83.00070649999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Tallahassee,Florida,30.4380832,-84.2809332","Salem,Oregon,44.9391565,-123.033121"
"Tallahassee,Florida,30.4380832,-84.2809332","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Tallahassee,Florida,30.4380832,-84.2809332","Providence,Rhoda Island,41.824877,-71.413618"
"Tallahassee,Florida,30.4380832,-84.2809332","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Pierre,South Dakoda,44.368431,-100.354013"
"Tallahassee,Florida,30.4380832,-84.2809332","Nashville,Tennessee,36.1622296,-86.7743531"
"Tallahassee,Florida,30.4380832,-84.2809332","Austin,Texas,30.2711286,-97.7436995"
"Tallahassee,Florida,30.4380832,-84.2809332","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Montpelier,Vermont,44.260445000000004,-72.575684"
"Tallahassee,Florida,30.4380832,-84.2809332","Richmond,Virginia,37.53850870000001,-77.43428"
"Tallahassee,Florida,30.4380832,-84.2809332","Olympia,Washington,47.0451022,-122.89500749999999"
"Tallahassee,Florida,30.4380832,-84.2809332","Charleston,West Virginia,38.3505995,-81.6332812"
"Tallahassee,Florida,30.4380832,-84.2809332","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Tallahassee,Florida,30.4380832,-84.2809332","Cheyenne,Wyoming,41.14,-104.82"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Montgomery,Alabama,32.3669656,-86.3006485"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Juneau,Alaska,58.30194960000001,-134.419734"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Little Rock,Arkansas,34.7464809,-92.2895948"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Sacramento,California,38.5815719,-121.49439960000001"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Denver,Colorado,39.7392364,-104.98486229999999"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Hartford,Connecticut,41.764582,-72.6908547"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Dover,Delaware,39.158167999999996,-75.5243682"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Tallahassee,Florida,30.4380832,-84.2809332"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Honolulu,Hawaii,21.3250785,-157.8466442"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Boise,Idaho,43.61656,-116.20083500000001"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Springfield,Illinios,39.799749,-89.647463"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Indianapolis,Indiana,39.7683331,-86.1583502"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Des Monies,Iowa,41.587185999999996,-93.621949"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Topeka,Kansas,39.049011,-95.67755600000001"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Frankfort,Kentucky,38.2009055,-84.8732836"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Augusta,Maine,44.310583,-69.779663"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Annapolis,Maryland,38.9786401,-76.492786"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Boston,Massachusetts,42.3602534,-71.0582912"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","Lansing,Michigan,42.73377120000001,-84.5553805"
"Atlanta,Georgia,33.749098700000005,-84.39018490000001","St. Paul,Minnesota,44.9504037,-93.10150259999999"
