origin_city,origin_state,origin_lat,origin_lon,destination_city,destination_state,destination_lat,destination_lon
Helena,Montana,46.5927,-112.0361,Atlanta,Georgia,33.7491,-84.3902
Helena,Montana,46.5927,-112.0361,Honolulu,Hawaii,21.3251,-157.8466
Helena,Montana,46.5927,-112.0361,Boise,Idaho,43.6166,-116.2008
Helena,Montana,46.5927,-112.0361,Springfield,Illinios,39.7997,-89.6475
Helena,Montana,46.5927,-112.0361,Indianapolis,Indiana,39.7683,-86.1584
Helena,Montana,46.5927,-112.0361,Des Monies,Iowa,41.5872,-93.6219
Helena,Montana,46.5927,-112.0361,Topeka,Kansas,39.049,-95.6776
Helena,Montana,46.5927,-112.0361,Frankfort,Kentucky,38.2009,-84.8733
Helena,Montana,46.5927,-112.0361,Baton Rouge,Louisiana,30.446,-91.1874
Helena,Montana,46.5927,-112.0361,Augusta,Maine,44.3106,-69.7797
Helena,Montana,46.5927,-112.0361,Annapolis,Maryland,38.9786,-76.4928
Helena,Montana,46.5927,-112.0361,Boston,Massachusetts,42.3603,-71.0583
Helena,Montana,46.5927,-112.0361,Lansing,Michigan,42.7338,-84.5554
Helena,Montana,46.5927,-112.0361,St. Paul,Minnesota,44.9504,-93.1015
Helena,Montana,46.5927,-112.0361,Jackson,Mississippi,32.299,-90.1848
Helena,Montana,46.5927,-112.0361,Jefferson City,Missouri,38.5774,-92.1724
Helena,Montana,46.5927,-112.0361,Helena,Montana,46.5927,-112.0361
Helena,Montana,46.5927,-112.0361,Lincoln,Nebraska,40.8,-96.6678
Helena,Montana,46.5927,-112.0361,Carson City,Neveda,39.1695,-119.766
Helena,Montana,46.5927,-112.0361,Concord,New Hampshire,43.2072,-71.5375
Helena,Montana,46.5927,-112.0361,Trenton,New Jersey,40.2171,-74.7429
Helena,Montana,46.5927,-112.0361,Santa Fe,New Mexico,35.687,-105.9378
Helena,Montana,46.5927,-112.0361,Albany,New York,42.6512,-73.755
Helena,Montana,46.5927,-112.0361,Raleigh,North Carolina,35.7804,-78.6391
Helena,Montana,46.5927,-112.0361,Bismarck,North Dakota,46.8083,-100.7837
Helena,Montana,46.5927,-112.0361,Columbus,Ohio,39.9623,-83.0007
Helena,Montana,46.5927,-112.0361,Oklahoma City,Oklahoma,35.473,-97.5171
Helena,Montana,46.5927,-112.0361,Salem,Oregon,44.9392,-123.0331
Helena,Montana,46.5927,-112.0361,Harrisburg,Pennsylvania,40.2663,-76.8861
Helena,Montana,46.5927,-112.0361,Providence,Rhoda Island,41.8249,-71.4136
Helena,Montana,46.5927,-112.0361,Columbia,South Carolina,34.0007,-81.0343
Helena,Montana,46.5927,-112.0361,Pierre,South Dakoda,44.3684,-100.354
Helena,Montana,46.5927,-112.0361,Nashville,Tennessee,36.1622,-86.7744
Helena,Montana,46.5927,-112.0361,Austin,Texas,30.2711,-97.7437
Helena,Montana,46.5927,-112.0361,Salt Lake City,Utah,40.767,-111.8904
Helena,Montana,46.5927,-112.0361,Montpelier,Vermont,44.2604,-72.5757
Helena,Montana,46.5927,-112.0361,Richmond,Virginia,37.5385,-77.4343
Helena,Montana,46.5927,-112.0361,Olympia,Washington,47.0451,-122.895
Helena,Montana,46.5927,-112.0361,Charleston,West Virginia,38.3506,-81.6333
Helena,Montana,46.5927,-112.0361,Madison,Wisconsin,43.0748,-89.3838
Helena,Montana,46.5927,-112.0361,Cheyenne,Wyoming,41.14,-104.82
Lincoln,Nebraska,40.8,-96.6678,Montgomery,Alabama,32.367,-86.3006
Lincoln,Nebraska,40.8,-96.6678,Juneau,Alaska,58.3019,-134.4197
Lincoln,Nebraska,40.8,-96.6678,Phoenix,Arizona,33.4486,-112.0773
Lincoln,Nebraska,40.8,-96.6678,Little Rock,Arkansas,34.7465,-92.2896
Lincoln,Nebraska,40.8,-96.6678,Sacramento,California,38.5816,-121.4944
Lincoln,Nebraska,40.8,-96.6678,Denver,Colorado,39.7392,-104.9849
Lincoln,Nebraska,40.8,-96.6678,Hartford,Connecticut,41.7646,-72.6909
Lincoln,Nebraska,40.8,-96.6678,Dover,Delaware,39.1582,-75.5244
Lincoln,Nebraska,40.8,-96.6678,Tallahassee,Florida,30.4381,-84.2809
Lincoln,Nebraska,40.8,-96.6678,Atlanta,Georgia,33.7491,-84.3902
Lincoln,Nebraska,40.8,-96.6678,Honolulu,Hawaii,21.3251,-157.8466
Lincoln,Nebraska,40.8,-96.6678,Boise,Idaho,43.6166,-116.2008
Lincoln,Nebraska,40.8,-96.6678,Springfield,Illinios,39.7997,-89.6475
Lincoln,Nebraska,40.8,-96.6678,Indianapolis,Indiana,39.7683,-86.1584
Lincoln,Nebraska,40.8,-96.6678,Des Monies,Iowa,41.5872,-93.6219
Lincoln,Nebraska,40.8,-96.6678,Topeka,Kansas,39.049,-95.6776
Lincoln,Nebraska,40.8,-96.6678,Frankfort,Kentucky,38.2009,-84.8733
Lincoln,Nebraska,40.8,-96.6678,Baton Rouge,Louisiana,30.446,-91.1874
Lincoln,Nebraska,40.8,-96.6678,Augusta,Maine,44.3106,-69.7797
Lincoln,Nebraska,40.8,-96.6678,Annapolis,Maryland,38.9786,-76.4928
Lincoln,Nebraska,40.8,-96.6678,Boston,Massachusetts,42.3603,-71.0583
Lincoln,Nebraska,40.8,-96.6678,Lansing,Michigan,42.7338,-84.5554
Lincoln,Nebraska,40.8,-96.6678,St. Paul,Minnesota,44.9504,-93.1015
Lincoln,Nebraska,40.8,-96.6678,Jackson,Mississippi,32.299,-90.1848
Lincoln,Nebraska,40.8,-96.6678,Jefferson City,Missouri,38.5774,-92.1724
Lincoln,Nebraska,40.8,-96.6678,Helena,Montana,46.5927,-112.0361
Lincoln,Nebraska,40.8,-96.6678,Lincoln,Nebraska,40.8,-96.6678
Lincoln,Nebraska,40.8,-96.6678,Carson City,Neveda,39.1695,-119.766
Lincoln,Nebraska,40.8,-96.6678,Concord,New Hampshire,43.2072,-71.5375
Lincoln,Nebraska,40.8,-96.6678,Trenton,New Jersey,40.2171,-74.7429
Lincoln,Nebraska,40.8,-96.6678,Santa Fe,New Mexico,35.687,-105.9378
Lincoln,Nebraska,40.8,-96.6678,Albany,New York,42.6512,-73.755
Lincoln,Nebraska,40.8,-96.6678,Raleigh,North Carolina,35.7804,-78.6391
Lincoln,Nebraska,40.8,-96.6678,Bismarck,North Dakota,46.8083,-100.7837
Lincoln,Nebraska,40.8,-96.6678,Columbus,Ohio,39.9623,-83.0007
Lincoln,Nebraska,40.8,-96.6678,Oklahoma City,Oklahoma,35.473,-97.5171
Lincoln,Nebraska,40.8,-96.6678,Salem,Oregon,44.9392,-123.0331
Lincoln,Nebraska,40.8,-96.6678,Harrisburg,Pennsylvania,40.2663,-76.8861
Lincoln,Nebraska,40.8,-96.6678,Providence,Rhoda Island,41.8249,-71.4136
Lincoln,Nebraska,40.8,-96.6678,Columbia,South Carolina,34.0007,-81.0343
Lincoln,Nebraska,40.8,-96.6678,Pierre,South Dakoda,44.3684,-100.354
Lincoln,Nebraska,40.8,-96.6678,Nashville,Tennessee,36.1622,-86.7744
Lincoln,Nebraska,40.8,-96.6678,Austin,Texas,30.2711,-97.7437
Lincoln,Nebraska,40.8,-96.6678,Salt Lake City,Utah,40.767,-111.8904
Lincoln,Nebraska,40.8,-96.6678,Montpelier,Vermont,44.2604,-72.5757
Lincoln,Nebraska,40.8,-96.6678,Richmond,Virginia,37.5385,-77.4343
Lincoln,Nebraska,40.8,-96.6678,Olympia,Washington,47.0451,-122.895
Lincoln,Nebraska,40.8,-96.6678,Charleston,West Virginia,38.3506,-81.6333
Lincoln,Nebraska,40.8,-96.6678,Madison,Wisconsin,43.0748,-89.3838
Lincoln,Nebraska,40.8,-96.6678,Cheyenne,Wyoming,41.14,-104.82
Carson City,Neveda,39.1695,-119.766,Montgomery,Alabama,32.367,-86.3006
Carson City,Neveda,39.1695,-119.766,Juneau,Alaska,58.3019,-134.4197
Carson City,Neveda,39.1695,-119.766,Phoenix,Arizona,33.4486,-112.0773
Carson City,Neveda,39.1695,-119.766,Little Rock,Arkansas,34.7465,-92.2896
Carson City,Neveda,39.1695,-119.766,Sacramento,California,38.5816,-121.4944
Carson City,Neveda,39.1695,-119.766,Denver,Colorado,39.7392,-104.9849
Carson City,Neveda,39.1695,-119.766,Hartford,Connecticut,41.7646,-72.6909
Carson City,Neveda,39.1695,-119.766,Dover,Delaware,39.1582,-75.5244
Carson City,Neveda,39.1695,-119.766,Tallahassee,Florida,30.4381,-84.2809
Carson City,Neveda,39.1695,-119.766,Atlanta,Georgia,33.7491,-84.3902
Carson City,Neveda,39.1695,-119.766,Honolulu,Hawaii,21.3251,-157.8466
Carson City,Neveda,39.1695,-119.766,Boise,Idaho,43.6166,-116.2008
Carson City,Neveda,39.1695,-119.766,Springfield,Illinios,39.7997,-89.6475
Carson City,Neveda,39.1695,-119.766,Indianapolis,Indiana,39.7683,-86.1584
Carson City,Neveda,39.1695,-119.766,Des Monies,Iowa,41.5872,-93.6219
Carson City,Neveda,39.1695,-119.766,Topeka,Kansas,39.049,-95.6776
Carson City,Neveda,39.1695,-119.766,Frankfort,Kentucky,38.2009,-84.8733
Carson City,Neveda,39.1695,-119.766,Baton Rouge,Louisiana,30.446,-91.1874
Carson City,Neveda,39.1695,-119.766,Augusta,Maine,44.3106,-69.7797
Carson City,Neveda,39.1695,-119.766,Annapolis,Maryland,38.9786,-76.4928
Carson City,Neveda,39.1695,-119.766,Boston,Massachusetts,42.3603,-71.0583
Carson City,Neveda,39.1695,-119.766,Lansing,Michigan,42.7338,-84.5554
Carson City,Neveda,39.1695,-119.766,St. Paul,Minnesota,44.9504,-93.1015
Carson City,Neveda,39.1695,-119.766,Jackson,Mississippi,32.299,-90.1848
Carson City,Neveda,39.1695,-119.766,Jefferson City,Missouri,38.5774,-92.1724
Carson City,Neveda,39.1695,-119.766,Helena,Montana,46.5927,-112.0361
Carson City,Neveda,39.1695,-119.766,Lincoln,Nebraska,40.8,-96.6678
Carson City,Neveda,39.1695,-119.766,Carson City,Neveda,39.1695,-119.766
Carson City,Neveda,39.1695,-119.766,Concord,New Hampshire,43.2072,-71.5375
Carson City,Neveda,39.1695,-119.766,Trenton,New Jersey,40.2171,-74.7429
Carson City,Neveda,39.1695,-119.766,Santa Fe,New Mexico,35.687,-105.9378
Carson City,Neveda,39.1695,-119.766,Albany,New York,42.6512,-73.755
Carson City,Neveda,39.1695,-119.766,Raleigh,North Carolina,35.7804,-78.6391
Carson City,Neveda,39.1695,-119.766,Bismarck,North Dakota,46.8083,-100.7837
Carson City,Neveda,39.1695,-119.766,Columbus,Ohio,39.9623,-83.0007
Carson City,Neveda,39.1695,-119.766,Oklahoma City,Oklahoma,35.473,-97.5171
Carson City,Neveda,39.1695,-119.766,Salem,Oregon,44.9392,-123.0331
Carson City,Neveda,39.1695,-119.766,Harrisburg,Pennsylvania,40.2663,-76.8861
Carson City,Neveda,39.1695,-119.766,Providence,Rhoda Island,41.8249,-71.4136
Carson City,Neveda,39.1695,-119.766,Columbia,South Carolina,34.0007,-81.0343
Carson City,Neveda,39.1695,-119.766,Pierre,South Dakoda,44.3684,-100.354
Carson City,Neveda,39.1695,-119.766,Nashville,Tennessee,36.1622,-86.7744
Carson City,Neveda,39.1695,-119.766,Austin,Texas,30.2711,-97.7437
Carson City,Neveda,39.1695,-119.766,Salt Lake City,Utah,40.767,-111.8904
Carson City,Neveda,39.1695,-119.766,Montpelier,Vermont,44.2604,-72.5757
Carson City,Neveda,39.1695,-119.766,Richmond,Virginia,37.5385,-77.4343
Carson City,Neveda,39.1695,-119.766,Olympia,Washington,47.0451,-122.895
Carson City,Neveda,39.1695,-119.766,Charleston,West Virginia,38.3506,-81.6333
Carson City,Neveda,39.1695,-119.766,Madison,Wisconsin,43.0748,-89.3838
Carson City,Neveda,39.1695,-119.766,Cheyenne,Wyoming,41.14,-104.82
Concord,New Hampshire,43.2072,-71.5375,Montgomery,Alabama,32.367,-86.3006
Concord,New Hampshire,43.2072,-71.5375,Juneau,Alaska,58.3019,-134.4197
Concord,New Hampshire,43.2072,-71.5375,Phoenix,Arizona,33.4486,-112.0773
Concord,New Hampshire,43.2072,-71.5375,Little Rock,Arkansas,34.7465,-92.2896
Concord,New Hampshire,43.2072,-71.5375,Sacramento,California,38.5816,-121.4944
Concord,New Hampshire,43.2072,-71.5375,Denver,Colorado,39.7392,-104.9849
Concord,New Hampshire,43.2072,-71.5375,Hartford,Connecticut,41.7646,-72.6909
Concord,New Hampshire,43.2072,-71.5375,Dover,Delaware,39.1582,-75.5244
Concord,New Hampshire,43.2072,-71.5375,Tallahassee,Florida,30.4381,-84.2809
Concord,New Hampshire,43.2072,-71.5375,Atlanta,Georgia,33.7491,-84.3902
Concord,New Hampshire,43.2072,-71.5375,Honolulu,Hawaii,21.3251,-157.8466
Concord,New Hampshire,43.2072,-71.5375,Boise,Idaho,43.6166,-116.2008
Concord,New Hampshire,43.2072,-71.5375,Springfield,Illinios,39.7997,-89.6475
Concord,New Hampshire,43.2072,-71.5375,Indianapolis,Indiana,39.7683,-86.1584
Concord,New Hampshire,43.2072,-71.5375,Des Monies,Iowa,41.5872,-93.6219
Concord,New Hampshire,43.2072,-71.5375,Topeka,Kansas,39.049,-95.6776
Concord,New Hampshire,43.2072,-71.5375,Frankfort,Kentucky,38.2009,-84.8733
Concord,New Hampshire,43.2072,-71.5375,Baton Rouge,Louisiana,30.446,-91.1874
Concord,New Hampshire,43.2072,-71.5375,Augusta,Maine,44.3106,-69.7797
Concord,New Hampshire,43.2072,-71.5375,Annapolis,Maryland,38.9786,-76.4928
Concord,New Hampshire,43.2072,-71.5375,Boston,Massachusetts,42.3603,-71.0583
Concord,New Hampshire,43.2072,-71.5375,Lansing,Michigan,42.7338,-84.5554
Concord,New Hampshire,43.2072,-71.5375,St. Paul,Minnesota,44.9504,-93.1015
Concord,New Hampshire,43.2072,-71.5375,Jackson,Mississippi,32.299,-90.1848
Concord,New Hampshire,43.2072,-71.5375,Jefferson City,Missouri,38.5774,-92.1724
Concord,New Hampshire,43.2072,-71.5375,Helena,Montana,46.5927,-112.0361
Concord,New Hampshire,43.2072,-71.5375,Lincoln,Nebraska,40.8,-96.6678
Concord,New Hampshire,43.2072,-71.5375,Carson City,Neveda,39.1695,-119.766
Concord,New Hampshire,43.2072,-71.5375,Concord,New Hampshire,43.2072,-71.5375
Concord,New Hampshire,43.2072,-71.5375,Trenton,New Jersey,40.2171,-74.7429
Concord,New Hampshire,43.2072,-71.5375,Santa Fe,New Mexico,35.687,-105.9378
Concord,New Hampshire,43.2072,-71.5375,Albany,New York,42.6512,-73.755
Concord,New Hampshire,43.2072,-71.5375,Raleigh,North Carolina,35.7804,-78.6391
Concord,New Hampshire,43.2072,-71.5375,Bismarck,North Dakota,46.8083,-100.7837
Concord,New Hampshire,43.2072,-71.5375,Columbus,Ohio,39.9623,-83.0007
Concord,New Hampshire,43.2072,-71.5375,Oklahoma City,Oklahoma,35.473,-97.5171
Concord,New Hampshire,43.2072,-71.5375,Salem,Oregon,44.9392,-123.0331
Concord,New Hampshire,43.2072,-71.5375,Harrisburg,Pennsylvania,40.2663,-76.8861
Concord,New Hampshire,43.2072,-71.5375,Providence,Rhoda Island,41.8249,-71.4136
Concord,New Hampshire,43.2072,-71.5375,Columbia,South Carolina,34.0007,-81.0343
Concord,New Hampshire,43.2072,-71.5375,Pierre,South Dakoda,44.3684,-100.354
Concord,New Hampshire,43.2072,-71.5375,Nashville,Tennessee,36.1622,-86.7744
Concord,New Hampshire,43.2072,-71.5375,Austin,Texas,30.2711,-97.7437
Concord,New Hampshire,43.2072,-71.5375,Salt Lake City,Utah,40.767,-111.8904
Concord,New Hampshire,43.2072,-71.5375,Montpelier,Vermont,44.2604,-72.5757
Concord,New Hampshire,43.2072,-71.5375,Richmond,Virginia,37.5385,-77.4343
Concord,New Hampshire,43.2072,-71.5375,Olympia,Washington,47.0451,-122.895
Concord,New Hampshire,43.2072,-71.5375,Charleston,West Virginia,38.3506,-81.6333
Concord,New Hampshire,43.2072,-71.5375,Madison,Wisconsin,43.0748,-89.3838
Concord,New Hampshire,43.2072,-71.5375,Cheyenne,Wyoming,41.14,-104.82
Trenton,New Jersey,40.2171,-74.7429,Montgomery,Alabama,32.367,-86.3006
Trenton,New Jersey,40.2171,-74.7429,Juneau,Alaska,58.3019,-134.4197
Trenton,New Jersey,40.2171,-74.7429,Phoenix,Arizona,33.4486,-112.0773
Trenton,New Jersey,40.2171,-74.7429,Little Rock,Arkansas,34.7465,-92.2896
Trenton,New Jersey,40.2171,-74.7429,Sacramento,California,38.5816,-121.4944
Trenton,New Jersey,40.2171,-74.7429,Denver,Colorado,39.7392,-104.9849
Trenton,New Jersey,40.2171,-74.7429,Hartford,Connecticut,41.7646,-72.6909
Trenton,New Jersey,40.2171,-74.7429,Dover,Delaware,39.1582,-75.5244
Trenton,New Jersey,40.2171,-74.7429,Tallahassee,Florida,30.4381,-84.2809
Trenton,New Jersey,40.2171,-74.7429,Atlanta,Georgia,33.7491,-84.3902
Trenton,New Jersey,40.2171,-74.7429,Honolulu,Hawaii,21.3251,-157.8466
Trenton,New Jersey,40.2171,-74.7429,Boise,Idaho,43.6166,-116.2008
Trenton,New Jersey,40.2171,-74.7429,Springfield,Illinios,39.7997,-89.6475
Trenton,New Jersey,40.2171,-74.7429,Indianapolis,Indiana,39.7683,-86.1584
Trenton,New Jersey,40.2171,-74.7429,Des Monies,Iowa,41.5872,-93.6219
Trenton,New Jersey,40.2171,-74.7429,Topeka,Kansas,39.049,-95.6776
Trenton,New Jersey,40.2171,-74.7429,Frankfort,Kentucky,38.2009,-84.8733
Trenton,New Jersey,40.2171,-74.7429,Baton Rouge,Louisiana,30.446,-91.1874
Trenton,New Jersey,40.2171,-74.7429,Augusta,Maine,44.3106,-69.7797
Trenton,New Jersey,40.2171,-74.7429,Annapolis,Maryland,38.9786,-76.4928
Trenton,New Jersey,40.2171,-74.7429,Boston,Massachusetts,42.3603,-71.0583
Trenton,New Jersey,40.2171,-74.7429,Lansing,Michigan,42.7338,-84.5554
Trenton,New Jersey,40.2171,-74.7429,St. Paul,Minnesota,44.9504,-93.1015
Trenton,New Jersey,40.2171,-74.7429,Jackson,Mississippi,32.299,-90.1848
Trenton,New Jersey,40.2171,-74.7429,Jefferson City,Missouri,38.5774,-92.1724
Trenton,New Jersey,40.2171,-74.7429,Helena,Montana,46.5927,-112.0361
Trenton,New Jersey,40.2171,-74.7429,Lincoln,Nebraska,40.8,-96.6678
Trenton,New Jersey,40.2171,-74.7429,Carson City,Neveda,39.1695,-119.766
Trenton,New Jersey,40.2171,-74.7429,Concord,New Hampshire,43.2072,-71.5375
Trenton,New Jersey,40.2171,-74.7429,Trenton,New Jersey,40.2171,-74.7429
Trenton,New Jersey,40.2171,-74.7429,Santa Fe,New Mexico,35.687,-105.9378
Trenton,New Jersey,40.2171,-74.7429,Albany,New York,42.6512,-73.755
Trenton,New Jersey,40.2171,-74.7429,Raleigh,North Carolina,35.7804,-78.6391
Trenton,New Jersey,40.2171,-74.7429,Bismarck,North Dakota,46.8083,-100.7837
Trenton,New Jersey,40.2171,-74.7429,Columbus,Ohio,39.9623,-83.0007
Trenton,New Jersey,40.2171,-74.7429,Oklahoma City,Oklahoma,35.473,-97.5171
Trenton,New Jersey,40.2171,-74.7429,Salem,Oregon,44.9392,-123.0331
Trenton,New Jersey,40.2171,-74.7429,Harrisburg,Pennsylvania,40.2663,-76.8861
Trenton,New Jersey,40.2171,-74.7429,Providence,Rhoda Island,41.8249,-71.4136
Trenton,New Jersey,40.2171,-74.7429,Columbia,South Carolina,34.0007,-81.0343
Trenton,New Jersey,40.2171,-74.7429,Pierre,South Dakoda,44.3684,-100.354
Trenton,New Jersey,40.2171,-74.7429,Nashville,Tennessee,36.1622,-86.7744
Trenton,New Jersey,40.2171,-74.7429,Austin,Texas,30.2711,-97.7437
Trenton,New Jersey,40.2171,-74.7429,Salt Lake City,Utah,40.767,-111.8904
Trenton,New Jersey,40.2171,-74.7429,Montpelier,Vermont,44.2604,-72.5757
Trenton,New Jersey,40.2171,-74.7429,Richmond,Virginia,37.5385,-77.4343
Trenton,New Jersey,40.2171,-74.7429,Olympia,Washington,47.0451,-122.895
Trenton,New Jersey,40.2171,-74.7429,Charleston,West Virginia,38.3506,-81.6333
Trenton,New Jersey,40.2171,-74.7429,Madison,Wisconsin,43.0748,-89.3838
Trenton,New Jersey,40.2171,-74.7429,Cheyenne,Wyoming,41.14,-104.82
Santa Fe,New Mexico,35.687,-105.9378,Montgomery,Alabama,32.367,-86.3006
Santa Fe,New Mexico,35.687,-105.9378,Juneau,Alaska,58.3019,-134.4197
Santa Fe,New Mexico,35.687,-105.9378,Phoenix,Arizona,33.4486,-112.0773
Santa Fe,New Mexico,35.687,-105.9378,Little Rock,Arkansas,34.7465,-92.2896
Santa Fe,New Mexico,35.687,-105.9378,Sacramento,California,38.5816,-121.4944
Santa Fe,New Mexico,35.687,-105.9378,Denver,Colorado,39.7392,-104.9849
Santa Fe,New Mexico,35.687,-105.9378,Hartford,Connecticut,41.7646,-72.6909
Santa Fe,New Mexico,35.687,-105.9378,Dover,Delaware,39.1582,-75.5244
Santa Fe,New Mexico,35.687,-105.9378,Tallahassee,Florida,30.4381,-84.2809
Santa Fe,New Mexico,35.687,-105.9378,Atlanta,Georgia,33.7491,-84.3902
Santa Fe,New Mexico,35.687,-105.9378,Honolulu,Hawaii,21.3251,-157.8466
Santa Fe,New Mexico,35.687,-105.9378,Boise,Idaho,43.6166,-116.2008
Santa Fe,New Mexico,35.687,-105.9378,Springfield,Illinios,39.7997,-89.6475
Santa Fe,New Mexico,35.687,-105.9378,Indianapolis,Indiana,39.7683,-86.1584
Santa Fe,New Mexico,35.687,-105.9378,Des Monies,Iowa,41.5872,-93.6219
Santa Fe,New Mexico,35.687,-105.9378,Topeka,Kansas,39.049,-95.6776
Santa Fe,New Mexico,35.687,-105.9378,Frankfort,Kentucky,38.2009,-84.8733
Santa Fe,New Mexico,35.687,-105.9378,Baton Rouge,Louisiana,30.446,-91.1874
Santa Fe,New Mexico,35.687,-105.9378,Augusta,Maine,44.3106,-69.7797
Santa Fe,New Mexico,35.687,-105.9378,Annapolis,Maryland,38.9786,-76.4928
Santa Fe,New Mexico,35.687,-105.9378,Boston,Massachusetts,42.3603,-71.0583
Santa Fe,New Mexico,35.687,-105.9378,Lansing,Michigan,42.7338,-84.5554
Santa Fe,New Mexico,35.687,-105.9378,St. Paul,Minnesota,44.9504,-93.1015
Santa Fe,New Mexico,35.687,-105.9378,Jackson,Mississippi,32.299,-90.1848
Santa Fe,New Mexico,35.687,-105.9378,Jefferson City,Missouri,38.5774,-92.1724
Santa Fe,New Mexico,35.687,-105.9378,Helena,Montana,46.5927,-112.0361
Santa Fe,New Mexico,35.687,-105.9378,Lincoln,Nebraska,40.8,-96.6678
Santa Fe,New Mexico,35.687,-105.9378,Carson City,Neveda,39.1695,-119.766
Santa Fe,New Mexico,35.687,-105.9378,Concord,New Hampshire,43.2072,-71.5375
Santa Fe,New Mexico,35.687,-105.9378,Trenton,New Jersey,40.2171,-74.7429
Santa Fe,New Mexico,35.687,-105.9378,Santa Fe,New Mexico,35.687,-105.9378
Santa Fe,New Mexico,35.687,-105.9378,Albany,New York,42.6512,-73.755
Santa Fe,New Mexico,35.687,-105.9378,Raleigh,North Carolina,35.7804,-78.6391
Santa Fe,New Mexico,35.687,-105.9378,Bismarck,North Dakota,46.8083,-100.7837
Santa Fe,New Mexico,35.687,-105.9378,Columbus,Ohio,39.9623,-83.0007
Santa Fe,New Mexico,35.687,-105.9378,Oklahoma City,Oklahoma,35.473,-97.5171
Santa Fe,New Mexico,35.687,-105.9378,Salem,Oregon,44.9392,-123.0331
Santa Fe,New Mexico,35.687,-105.9378,Harrisburg,Pennsylvania,40.2663,-76.8861
Santa Fe,New Mexico,35.687,-105.9378,Providence,Rhoda Island,41.8249,-71.4136
Santa Fe,New Mexico,35.687,-105.9378,Columbia,South Carolina,34.0007,-81.0343
Santa Fe,New Mexico,35.687,-105.9378,Pierre,South Dakoda,44.3684,-100.354
Santa Fe,New Mexico,35.687,-105.9378,Nashville,Tennessee,36.1622,-86.7744
Santa Fe,New Mexico,35.687,-105.9378,Austin,Texas,30.2711,-97.7437
Santa Fe,New Mexico,35.687,-105.9378,Salt Lake City,Utah,40.767,-111.8904
Santa Fe,New Mexico,35.687,-105.9378,Montpelier,Vermont,44.2604,-72.5757
Santa Fe,New Mexico,35.687,-105.9378,Richmond,Virginia,37.5385,-77.4343
Santa Fe,New Mexico,35.687,-105.9378,Olympia,Washington,47.0451,-122.895
Santa Fe,New Mexico,35.687,-105.9378,Charleston,West Virginia,38.3506,-81.6333
Santa Fe,New Mexico,35.687,-105.9378,Madison,Wisconsin,43.0748,-89.3838
Santa Fe,New Mexico,35.687,-105.9378,Cheyenne,Wyoming,41.14,-104.82
Albany,New York,42.6512,-73.755,Montgomery,Alabama,32.367,-86.3006
Albany,New York,42.6512,-73.755,Juneau,Alaska,58.3019,-134.4197
Albany,New York,42.6512,-73.755,Phoenix,Arizona,33.4486,-112.0773
Albany,New York,42.6512,-73.755,Little Rock,Arkansas,34.7465,-92.2896
Albany,New York,42.6512,-73.755,Sacramento,California,38.5816,-121.4944
Albany,New York,42.6512,-73.755,Denver,Colorado,39.7392,-104.9849
Albany,New York,42.6512,-73.755,Hartford,Connecticut,41.7646,-72.6909
Albany,New York,42.6512,-73.755,Dover,Delaware,39.1582,-75.5244
Albany,New York,42.6512,-73.755,Tallahassee,Florida,30.4381,-84.2809
Albany,New York,42.6512,-73.755,Atlanta,Georgia,33.7491,-84.3902
Albany,New York,42.6512,-73.755,Honolulu,Hawaii,21.3251,-157.8466
Albany,New York,42.6512,-73.755,Boise,Idaho,43.6166,-116.2008
Albany,New York,42.6512,-73.755,Springfield,Illinios,39.7997,-89.6475
Albany,New York,42.6512,-73.755,Indianapolis,Indiana,39.7683,-86.1584
Albany,New York,42.6512,-73.755,Des Monies,Iowa,41.5872,-93.6219
Albany,New York,42.6512,-73.755,Topeka,Kansas,39.049,-95.6776
Albany,New York,42.6512,-73.755,Frankfort,Kentucky,38.2009,-84.8733
Albany,New York,42.6512,-73.755,Baton Rouge,Louisiana,30.446,-91.1874
Albany,New York,42.6512,-73.755,Augusta,Maine,44.3106,-69.7797
Albany,New York,42.6512,-73.755,Annapolis,Maryland,38.9786,-76.4928
Albany,New York,42.6512,-73.755,Boston,Massachusetts,42.3603,-71.0583
Albany,New York,42.6512,-73.755,Lansing,Michigan,42.7338,-84.5554
Albany,New York,42.6512,-73.755,St. Paul,Minnesota,44.9504,-93.1015
Albany,New York,42.6512,-73.755,Jackson,Mississippi,32.299,-90.1848
Albany,New York,42.6512,-73.755,Jefferson City,Missouri,38.5774,-92.1724
Albany,New York,42.6512,-73.755,Helena,Montana,46.5927,-112.0361
Albany,New York,42.6512,-73.755,Lincoln,Nebraska,40.8,-96.6678
Albany,New York,42.6512,-73.755,Carson City,Neveda,39.1695,-119.766
Albany,New York,42.6512,-73.755,Concord,New Hampshire,43.2072,-71.5375
Albany,New York,42.6512,-73.755,Trenton,New Jersey,40.2171,-74.7429
Albany,New York,42.6512,-73.755,Santa Fe,New Mexico,35.687,-105.9378
Albany,New York,42.6512,-73.755,Albany,New York,42.6512,-73.755
Albany,New York,42.6512,-73.755,Raleigh,North Carolina,35.7804,-78.6391
Albany,New York,42.6512,-73.755,Bismarck,North Dakota,46.8083,-100.7837
Albany,New York,42.6512,-73.755,Columbus,Ohio,39.9623,-83.0007
Albany,New York,42.6512,-73.755,Oklahoma City,Oklahoma,35.473,-97.5171
Albany,New York,42.6512,-73.755,Salem,Oregon,44.9392,-123.0331
